MillStyleKey,DateLastUsed,Yarn#,LbsPerPiece
 2961A23435-   1,10/13/16,36E-401,1.5
 2961A23435-   1,10/13/16,36E-432,2.2
 2961A23435-   1,10/13/16,36E-684,0.8
 2961A23435-   1,10/13/16,36E-820,6.4
 2961A23435-   1,10/13/16,36E-A66,28.4
 2961A23435-   1,10/13/16,36E-H96,4.9
 2961A23435-   1,10/13/16,36Y-999,0.8
 2961A23435-   1,10/13/16,P03-001,12.6
 2961J24228-   1,10/13/16,36E-001,31.8
 2961J24228-   1,10/13/16,36E-602,31.8
 2961J24228-   1,10/13/16,36Y-999,0.8
 2961J24228-   1,10/13/16,P03-001,12.6
 3642-20316-  16,10/13/16,36E-001,9.6
 3642-20316-  16,10/13/16,36E-181,0.7
 3642-20316-  16,10/13/16,36E-335,2.4
 3642-20316-  16,10/13/16,36E-370,1.4
 3642-20316-  16,10/13/16,36E-418,2.1
 3642-20316-  16,10/13/16,36E-684,2.1
 3642-20316-  16,10/13/16,36E-820,0.7
 3642-20316-  16,10/13/16,36E-825,2.1
 3642-20316-  16,10/13/16,36E-J06,2.1
 3642-20316-  16,10/13/16,36E-M38,28.1
 3642-20316-  16,10/13/16,P03-001,11.7
 7751-24450-   1,10/13/16,26E-102,31.7
 7751-24450-   1,10/13/16,26E-157,31.7
 8032-18951- W63,10/13/16,60H-W63,72.2
 2961A22409-   1,10/14/16,36E-272,31.5
 2961A22409-   1,10/14/16,36E-B91,31.5
 2961A22409-   1,10/14/16,36Y-999,0.8
 2961A22409-   1,10/14/16,P03-001,12.6
 2989S24314-   1,10/14/16,36E-001,29.4
 2989S24314-   1,10/14/16,36E-193,29.4
 2989S24314-   1,10/14/16,36Y-999,0.8
 2989S24314-   1,10/14/16,P03-001,10.8
 3835-24332-   1,10/14/16,36E-202,38.1
 3835-24332-   1,10/14/16,36E-295,42.9
 3835-24332-   1,10/14/16,36E-380,4.8
 3835-24332-   1,10/14/16,36E-883,2.6
 3835-24332-   1,10/14/16,36Y-999,1.2
 3835-24332-   1,10/14/16,P03-001,15.6
 7152-24323-   1,10/14/16,36E-001,7.3
 7152-24323-   1,10/14/16,36E-102,30.8
 7152-24323-   1,10/14/16,36E-299,7.4
 7152-24323-   1,10/14/16,36E-320,10.8
 7152-24323-   1,10/14/16,36E-493,5.3
 7152-24323-   1,10/14/16,36Y-999,0.8
 7152-24323-   1,10/14/16,P03-001,12.2
 7152-24353-   2,10/14/16,36E-102,12.4
 7152-24353-   2,10/14/16,36E-193,16.5
 7152-24353-   2,10/14/16,36E-237,9.3
 7152-24353-   2,10/14/16,36E-289,4.1
 7152-24353-   2,10/14/16,36E-531,11.2
 7152-24353-   2,10/14/16,36E-592,4.6
 7152-24353-   2,10/14/16,36E-624,3.5
 7152-24353-   2,10/14/16,36Y-999,0.8
 7152-24353-   2,10/14/16,P03-001,12.2
 7625-24306-   1,10/14/16,48E-102,1
 7625-24306-   1,10/14/16,48E-314,1
 7625-24306-   1,10/14/16,48E-315,1
 7625-24306-   1,10/14/16,48E-316,1
 7625-24306-   1,10/14/16,48E-M38,34.7
  513A23899-   1,10/17/16,80A-004,5.2
  513A23899-   1,10/17/16,80A-140,17.7
  513A23899-   1,10/17/16,80A-834,16.5
  513A23899-   1,10/17/16,80A-938,0.8
  513A23899-   1,10/17/16,80A-W67,26.7
  513A23900-   1,10/17/16,80A-102,10.2
  513A23900-   1,10/17/16,80A-112,9.3
  513A23900-   1,10/17/16,80A-883,18.9
  513A23900-   1,10/17/16,80A-938,9
  513A23900-   1,10/17/16,80A-F19,18.9
  542A21920-   3,10/17/16,80A-004,5.7
  542A21920-   3,10/17/16,80A-102,19.7
  542A21920-   3,10/17/16,80A-166,18.7
  542A21920-   3,10/17/16,80A-399,15.5
  542A21920-   4,10/17/16,80A-004,5.7
  542A21920-   4,10/17/16,80A-102,19.7
  542A21920-   4,10/17/16,80A-273,18.7
  542A21920-   4,10/17/16,80A-J63,15.5
  542A23551-   2,10/17/16,80A-102,29.8
  542A23551-   2,10/17/16,80A-W67,29.8
  542A23551-   3,10/17/16,80A-102,29.8
  542A23551-   3,10/17/16,80A-R28,29.8
  775A23920-   1,10/17/16,96F-099,10.7
  775A23920-   1,10/17/16,96F-202,10.7
  775A23920-   1,10/17/16,96F-204,17.9
  775A23920-   1,10/17/16,96F-J63,16.2
  775A23920-   2,10/17/16,96F-183,16.2
  775A23920-   2,10/17/16,96F-188,10.7
  775A23920-   2,10/17/16,96F-202,10.7
  775A23920-   2,10/17/16,96F-204,17.9
  775A23920-   3,10/17/16,96F-152,10.7
  775A23920-   3,10/17/16,96F-193,10.7
  775A23920-   3,10/17/16,96F-204,17.9
  775A23920-   3,10/17/16,96F-390,16.2
  776A23351-   4,10/17/16,80A-004,32.1
  776A23351-   4,10/17/16,80A-396,34.3
 1890-01801-  16,10/17/16,36E-178,1
 1890-01801-  16,10/17/16,36E-237,2.9
 1890-01801-  16,10/17/16,36E-272,1
 1890-01801-  16,10/17/16,36E-289,2.9
 1890-01801-  16,10/17/16,36E-293,2.9
 1890-01801-  16,10/17/16,36E-299,2.9
 1890-01801-  16,10/17/16,36E-304,2.9
 1890-01801-  16,10/17/16,36E-319,2.9
 1890-01801-  16,10/17/16,36E-418,1
 1890-01801-  16,10/17/16,36E-727,31.2
 1890-01801-  16,10/17/16,36E-886,8.8
 1890-01801-  16,10/17/16,36Y-999,0.8
 1890-01801-  16,10/17/16,P03-001,12.7
 2104-23845-   6,10/17/16,36E-289,1.1
 2104-23845-   6,10/17/16,36E-293,1.1
 2104-23845-   6,10/17/16,36E-299,1.1
 2104-23845-   6,10/17/16,36E-303,19.6
 2104-23845-   6,10/17/16,36E-304,1.1
 2104-23845-   6,10/17/16,36E-319,1.1
 2104-23845-   6,10/17/16,36E-320,1.1
 2104-23845-   6,10/17/16,36E-529,4.1
 2104-23845-   6,10/17/16,36E-B91,8.2
 2104-23845-   6,10/17/16,36E-M16,10
 2104-23845-   6,10/17/16,36Y-999,0.6
 2104-23845-   6,10/17/16,P03-001,8.1
 5055-23691-   1,10/17/16,80A-039,2.9
 5055-23691-   1,10/17/16,80A-099,2.3
 5055-23691-   1,10/17/16,80A-140,11.3
 5055-23691-   1,10/17/16,80A-166,5.7
 5055-23691-   1,10/17/16,80A-318,4.1
 5055-23691-   1,10/17/16,80A-543,4.8
 5055-23691-   1,10/17/16,80A-818,8.2
 5055-23691-   1,10/17/16,80A-J63,2.5
 5055-23691-   1,10/17/16,80Y-999,0.3
 5055-23691-   1,10/17/16,PE5-L15,15.9
 7152-21897-   1,10/17/16,36E-102,2
 7152-21897-   1,10/17/16,36E-150,1.1
 7152-21897-   1,10/17/16,36E-158,0.2
 7152-21897-   1,10/17/16,36E-241,1.2
 7152-21897-   1,10/17/16,36E-524,1.2
 7152-21897-   1,10/17/16,36E-B91,30.8
 7152-21897-   1,10/17/16,36E-M49,25.1
 7152-21897-   1,10/17/16,36Y-999,0.8
 7152-21897-   1,10/17/16,P03-001,12.2
 7152-23446-   1,10/17/16,36E-001,30.9
 7152-23446-   1,10/17/16,36E-102,30.9
 7152-23446-   1,10/17/16,36Y-999,0.8
 7152-23446-   1,10/17/16,P03-001,12.2
 7152-23837-   1,10/17/16,36E-181,10.3
 7152-23837-   1,10/17/16,36E-322,8
 7152-23837-   1,10/17/16,36E-370,4.6
 7152-23837-   1,10/17/16,36E-380,11.1
 7152-23837-   1,10/17/16,36E-396,8
 7152-23837-   1,10/17/16,36E-529,8
 7152-23837-   1,10/17/16,36E-543,10.2
 7152-23837-   1,10/17/16,36E-B91,1.5
 7152-23837-   1,10/17/16,36Y-999,0.8
 7152-23837-   1,10/17/16,P03-001,12.2
 1890-01800-  13,10/18/16,36E-001,9.2
 1890-01800-  13,10/18/16,36E-136,3.1
 1890-01800-  13,10/18/16,36E-273,1
 1890-01800-  13,10/18/16,36E-298,1
 1890-01800-  13,10/18/16,36E-380,3
 1890-01800-  13,10/18/16,36E-396,3
 1890-01800-  13,10/18/16,36E-401,33
 1890-01800-  13,10/18/16,36E-529,3
 1890-01800-  13,10/18/16,36E-820,3
 1890-01800-  13,10/18/16,36E-B91,4
 1890-01800-  13,10/18/16,36Y-999,0.8
 1890-01800-  13,10/18/16,P03-001,12.7
 2961A20977-   1,10/18/16,36E-102,31.5
 2961A20977-   1,10/18/16,36E-169,4.3
 2961A20977-   1,10/18/16,36E-234,2.3
 2961A20977-   1,10/18/16,36E-288,2.2
 2961A20977-   1,10/18/16,36E-289,7
 2961A20977-   1,10/18/16,36E-291,2.2
 2961A20977-   1,10/18/16,36E-293,2.7
 2961A20977-   1,10/18/16,36E-298,3.7
 2961A20977-   1,10/18/16,36E-299,2.2
 2961A20977-   1,10/18/16,36E-319,0.9
 2961A20977-   1,10/18/16,36E-320,2.2
 2961A20977-   1,10/18/16,36E-335,1.9
 2961A20977-   1,10/18/16,36Y-999,0.8
 2961A20977-   1,10/18/16,P03-001,12.6
 2968A24264-   1,10/18/16,36E-001,16.3
 2968A24264-   1,10/18/16,36E-102,7
 2968A24264-   1,10/18/16,36E-292,11.8
 2968A24264-   1,10/18/16,36E-317,7.2
 2968A24264-   1,10/18/16,36E-493,9.9
 2968A24264-   1,10/18/16,36E-H92,10.9
 2968A24264-   1,10/18/16,36Y-999,0.8
 2968A24264-   1,10/18/16,P03-001,12.6
 3642-23604-   1,10/18/16,36E-272,5.5
 3642-23604-   1,10/18/16,36E-286,7
 3642-23604-   1,10/18/16,36E-295,3.5
 3642-23604-   1,10/18/16,36E-360,4
 3642-23604-   1,10/18/16,36E-380,8.3
 3642-23604-   1,10/18/16,36E-529,5.6
 3642-23604-   1,10/18/16,36E-B91,5.1
 3642-23604-   1,10/18/16,36E-D58,4.4
 3642-23604-   1,10/18/16,36E-M48,7.3
 3642-23604-   1,10/18/16,36Y-999,0.6
 3642-23604-   1,10/18/16,P03-001,11.7
 5300-22829-   1,10/18/16,16A-102,13.8
 5300-22829-   1,10/18/16,16A-278,0.1
 5300-22829-   1,10/18/16,16A-P81,19.4
 5300-22829-   1,10/18/16,16A-P82,28.9
 5300-22829-   1,10/18/16,16A-Q79,19.4
 5300-22829-   1,10/18/16,P03-001,8.1
 7751-24325-   1,10/18/16,26E-150,2.9
 7751-24325-   1,10/18/16,26E-204,2
 7751-24325-   1,10/18/16,26E-241,27.5
 7751-24325-   1,10/18/16,26E-938,1.4
 7751-24325-   1,10/18/16,26E-F19,23.6
 7751-24325-   1,10/18/16,26E-M38,5.8
  513A23253-   1,10/19/16,80A-148,37.5
  513A23253-   1,10/19/16,80A-152,29.6
 2961A22271-   1,10/19/16,36E-001,28.7
 2961A22271-   1,10/19/16,36E-137,5.6
 2961A22271-   1,10/19/16,36E-299,5.6
 2961A22271-   1,10/19/16,36E-M49,23.1
 2961A22271-   1,10/19/16,36Y-999,0.8
 2961A22271-   1,10/19/16,P03-001,12.6
 3848G23866-   1,10/19/16,36E-818,19.2
 3848G23866-   1,10/19/16,36E-A66,33
 3848G23866-   1,10/19/16,36E-H96,13.7
 3848G23866-   1,10/19/16,36Y-999,1
 3848G23866-   1,10/19/16,P03-001,15.1
 7152-24455-   1,10/19/16,36E-178,2.5
 7152-24455-   1,10/19/16,36E-181,4.6
 7152-24455-   1,10/19/16,36E-304,1.6
 7152-24455-   1,10/19/16,36E-305,2.5
 7152-24455-   1,10/19/16,36E-311,3.6
 7152-24455-   1,10/19/16,36E-401,3.4
 7152-24455-   1,10/19/16,36E-432,3
 7152-24455-   1,10/19/16,36E-576,6.4
 7152-24455-   1,10/19/16,36E-A66,28.8
 7152-24455-   1,10/19/16,36E-D58,3
 7152-24455-   1,10/19/16,36E-J18,3
 7152-24455-   1,10/19/16,P03-001,12.2
 7751-24327-   1,10/19/16,26E-107,38.9
 7751-24327-   1,10/19/16,26E-150,15.8
 7751-24327-   1,10/19/16,26E-360,8.4
  774-23070- W47,10/20/16,80A-W47,50.1
 1001-23131-   2,10/20/16,22G-001,18.6
 1001-23131-   2,10/20/16,22G-575,18.3
 1001-23131-   2,10/20/16,22G-M27,18.3
 1891J22936-   2,10/20/16,36E-102,27.4
 1891J22936-   2,10/20/16,36E-158,6.9
 1891J22936-   2,10/20/16,36E-267,3
 1891J22936-   2,10/20/16,36E-335,2.6
 1891J22936-   2,10/20/16,36E-380,6.5
 1891J22936-   2,10/20/16,36E-401,2.9
 1891J22936-   2,10/20/16,36E-B91,12.3
 1891J22936-   2,10/20/16,36E-D58,2.1
 1891J22936-   2,10/20/16,36Y-999,0.8
 1891J22936-   2,10/20/16,P03-001,12.6
 1891J23522-   2,10/20/16,36E-001,11.7
 1891J23522-   2,10/20/16,36E-111,7.4
 1891J23522-   2,10/20/16,36E-193,9.4
 1891J23522-   2,10/20/16,36E-300,17.8
 1891J23522-   2,10/20/16,36E-481,7.1
 1891J23522-   2,10/20/16,36E-J63,10.4
 1891J23522-   2,10/20/16,36Y-999,0.8
 1891J23522-   2,10/20/16,P03-001,12.6
 2104-23845-   2,10/20/16,36E-286,4.1
 2104-23845-   2,10/20/16,36E-289,1.1
 2104-23845-   2,10/20/16,36E-293,1.1
 2104-23845-   2,10/20/16,36E-298,19.6
 2104-23845-   2,10/20/16,36E-299,1.1
 2104-23845-   2,10/20/16,36E-304,1.1
 2104-23845-   2,10/20/16,36E-319,1.1
 2104-23845-   2,10/20/16,36E-320,1.1
 2104-23845-   2,10/20/16,36E-B91,8.2
 2104-23845-   2,10/20/16,36E-M16,10
 2104-23845-   2,10/20/16,36Y-999,0.6
 2104-23845-   2,10/20/16,P03-001,8.1
 2968A23834-   1,10/20/16,36E-181,5.3
 2968A23834-   1,10/20/16,36E-293,1.4
 2968A23834-   1,10/20/16,36E-322,11.6
 2968A23834-   1,10/20/16,36E-370,2.9
 2968A23834-   1,10/20/16,36E-380,8.2
 2968A23834-   1,10/20/16,36E-396,8.2
 2968A23834-   1,10/20/16,36E-529,13
 2968A23834-   1,10/20/16,36E-543,7.1
 2968A23834-   1,10/20/16,36E-B91,1.3
 2968A23834-   1,10/20/16,36E-D58,5.3
 2968A23834-   1,10/20/16,P03-001,12.6
 7152-19748-   1,10/20/16,36E-524,4.6
 7152-19748-   1,10/20/16,36E-A66,26.2
 7152-19748-   1,10/20/16,36E-M48,30.8
 7152-19748-   1,10/20/16,36Y-999,0.6
 7152-19748-   1,10/20/16,P03-001,12.2
 7393A23313-   1,10/20/16,25A-102,39.3
 7393A23313-   1,10/20/16,25A-360,2.3
 7393A23313-   1,10/20/16,25A-390,21.6
 7393A23313-   1,10/20/16,25A-J74,2.9
 7393A23313-   1,10/20/16,25A-M49,18.5
 7393A23719-   1,10/20/16,25A-102,42.1
 7393A23719-   1,10/20/16,25A-524,42.1
 7393A24132-   1,10/20/16,25A-140,16.9
 7393A24132-   1,10/20/16,25A-158,7
 7393A24132-   1,10/20/16,25A-185,5.2
 7393A24132-   1,10/20/16,25A-225,9
 7393A24132-   1,10/20/16,25A-799,23.2
 7393A24132-   1,10/20/16,25A-827,10.1
 7393A24132-   1,10/20/16,25A-979,12.7
 7625-24307-   1,10/20/16,48E-102,2.6
 7625-24307-   1,10/20/16,48E-314,1
 7625-24307-   1,10/20/16,48E-315,3.6
 7625-24307-   1,10/20/16,48E-316,4.1
 7625-24307-   1,10/20/16,48E-M38,27.6
 7751-24452-   1,10/20/16,26E-004,4.7
 7751-24452-   1,10/20/16,26E-102,35.6
 7751-24452-   1,10/20/16,26E-157,4
 7751-24452-   1,10/20/16,26E-225,6.8
 7751-24452-   1,10/20/16,26E-G86,1.3
 8032-18951- 102,10/20/16,60H-102,72.2
 8032-18951- 102,10/20/16,R21-001,0.02
 8040-22579- GRG,10/20/16,60H-001,66.7
 2961A21955-   1,10/21/16,36E-102,29.2
 2961A21955-   1,10/21/16,36E-298,5.6
 2961A21955-   1,10/21/16,36E-319,2.3
 2961A21955-   1,10/21/16,36E-320,2.3
 2961A21955-   1,10/21/16,36E-A66,23.6
 2961A21955-   1,10/21/16,36Y-999,0.8
 2961A21955-   1,10/21/16,P03-001,12.6
 2968A19087-   2,10/21/16,36E-102,21.4
 2968A19087-   2,10/21/16,36E-169,0.9
 2968A19087-   2,10/21/16,36E-298,0.9
 2968A19087-   2,10/21/16,36E-319,1.9
 2968A19087-   2,10/21/16,36E-335,1.9
 2968A19087-   2,10/21/16,36E-401,6.2
 2968A19087-   2,10/21/16,36E-886,25.7
 2968A19087-   2,10/21/16,36E-D58,1.9
 2968A19087-   2,10/21/16,36E-P57,3
 2968A19087-   2,10/21/16,P03-001,12.6
 2968A24322-   1,10/21/16,36E-157,1.9
 2968A24322-   1,10/21/16,36E-181,0.6
 2968A24322-   1,10/21/16,36E-202,20.7
 2968A24322-   1,10/21/16,36E-304,1.8
 2968A24322-   1,10/21/16,36E-305,2.1
 2968A24322-   1,10/21/16,36E-318,0.4
 2968A24322-   1,10/21/16,36E-543,0.9
 2968A24322-   1,10/21/16,36E-B91,34.8
 2968A24322-   1,10/21/16,36Y-999,0.8
 2968A24322-   1,10/21/16,P03-001,12.6
 2968C24409-   1,10/21/16,36E-001,31.3
 2968C24409-   1,10/21/16,36E-273,31.8
 2968C24409-   1,10/21/16,36Y-999,0.8
 2968C24409-   1,10/21/16,P03-001,12.5
 2970A21705-   1,10/21/16,36E-202,22.8
 2970A21705-   1,10/21/16,36E-370,3.7
 2970A21705-   1,10/21/16,36E-818,4.4
 2970A21705-   1,10/21/16,36E-820,1
 2970A21705-   1,10/21/16,36E-822,8.4
 2970A21705-   1,10/21/16,36E-825,3.9
 2970A21705-   1,10/21/16,36E-M16,18.8
 2970A21705-   1,10/21/16,36Y-999,0.8
 2970A21705-   1,10/21/16,P03-001,12.6
 7409-24333-   1,10/21/16,36E-001,14
 7409-24333-   1,10/21/16,36E-102,31.2
 7409-24333-   1,10/21/16,36E-181,3.5
 7409-24333-   1,10/21/16,36E-602,18.4
 7409-24333-   1,10/21/16,36E-824,0.7
 7409-24333-   1,10/21/16,36E-J18,2.3
 7409-24333-   1,10/21/16,36E-J63,1.6
 7409-24333-   1,10/21/16,36Y-999,0.8
 7409-24333-   1,10/21/16,P03-001,13.1
  738-23463-   1,10/24/16,36B-289,4.7
  738-23463-   1,10/24/16,36B-305,45.6
  738-23463-   1,10/24/16,36B-320,3.4
  738-23463-   1,10/24/16,36B-396,1.5
  738-23463-   1,10/24/16,36B-401,1.8
  738-23463-   1,10/24/16,36B-620,4.4
  738-23463-   1,10/24/16,36B-883,2.8
  738-23463-   1,10/24/16,48A-002,20.7
 2961C23734-   1,10/24/16,36E-272,6.6
 2961C23734-   1,10/24/16,36E-286,7.8
 2961C23734-   1,10/24/16,36E-295,4.5
 2961C23734-   1,10/24/16,36E-360,5.1
 2961C23734-   1,10/24/16,36E-380,10.8
 2961C23734-   1,10/24/16,36E-529,8.1
 2961C23734-   1,10/24/16,36E-B91,5.9
 2961C23734-   1,10/24/16,36E-D58,5.4
 2961C23734-   1,10/24/16,36E-M48,9.1
 2961C23734-   1,10/24/16,36Y-999,0.8
 2961C23734-   1,10/24/16,P03-001,12.5
 2989S23057-   1,10/24/16,36E-001,23.6
 2989S23057-   1,10/24/16,36E-102,22.3
 2989S23057-   1,10/24/16,36E-168,4.9
 2989S23057-   1,10/24/16,36E-M48,8.1
 2989S23057-   1,10/24/16,36Y-999,0.8
 2989S23057-   1,10/24/16,P03-001,10.8
 3642-20316-   6,10/24/16,36E-193,28.1
 3642-20316-   6,10/24/16,36E-237,2.8
 3642-20316-   6,10/24/16,36E-289,2.8
 3642-20316-   6,10/24/16,36E-293,2.8
 3642-20316-   6,10/24/16,36E-295,6.3
 3642-20316-   6,10/24/16,36E-299,2.8
 3642-20316-   6,10/24/16,36E-304,3
 3642-20316-   6,10/24/16,36E-319,2.1
 3642-20316-   6,10/24/16,P03-001,11.7
 3835-23832-   1,10/24/16,36E-144,17.8
 3835-23832-   1,10/24/16,36E-193,10.2
 3835-23832-   1,10/24/16,36E-202,9.5
 3835-23832-   1,10/24/16,36E-818,9.3
 3835-23832-   1,10/24/16,36E-B91,15.3
 3835-23832-   1,10/24/16,36E-P57,26.5
 3835-23832-   1,10/24/16,36Y-999,1.2
 3835-23832-   1,10/24/16,P03-001,15.6
 3837F21036-   1,10/24/16,36E-001,25.8
 3837F21036-   1,10/24/16,36E-111,6.2
 3837F21036-   1,10/24/16,36E-150,0.8
 3837F21036-   1,10/24/16,36E-202,0.8
 3837F21036-   1,10/24/16,36E-290,0.8
 3837F21036-   1,10/24/16,36E-380,0.4
 3837F21036-   1,10/24/16,36E-M38,34.8
 3837F21036-   1,10/24/16,36Y-999,1
 3837F21036-   1,10/24/16,P03-001,14.2
 7675-20650-   1,10/24/16,25A-004,3.3
 7675-20650-   1,10/24/16,25A-102,13.6
 7675-20650-   1,10/24/16,25A-181,1.9
 7675-20650-   1,10/24/16,25A-384,2.9
 7675-20650-   1,10/24/16,25A-624,36.9
 7675-20650-   1,10/24/16,25A-670,9.3
  542A21573-   4,10/25/16,80A-298,18.9
  542A21573-   4,10/25/16,80A-979,2.9
  542A21573-   4,10/25/16,80A-A66,18.9
  542A21573-   4,10/25/16,80A-V36,18.9
  972-19033- GRG,10/25/16,36T-001,73
  972-19033- GRG,10/25/16,P22-011,11.7
 3842N21816-   1,10/25/16,36E-320,29.4
 3842N21816-   1,10/25/16,36E-M38,29.4
 3842N21816-   1,10/25/16,36Y-999,0.8
 3842N21816-   1,10/25/16,P03-001,13.5
 5300-20620-   3,10/25/16,16A-069,4.4
 5300-20620-   3,10/25/16,16A-102,0.02
 5300-20620-   3,10/25/16,16A-140,9.6
 5300-20620-   3,10/25/16,16A-P81,5.3
 5300-20620-   3,10/25/16,16A-Q01,62.2
 5300-20620-   3,10/25/16,P03-001,8.1
 7527A24506-   1,10/25/16,48E-102,19.9
 7527A24506-   1,10/25/16,48E-286,44.9
 7527A24506-   1,10/25/16,48E-316,1.9
 7527A24506-   1,10/25/16,48E-B30,1.9
 7675-23951-   1,10/25/16,25A-004,5
 7675-23951-   1,10/25/16,25A-102,37.8
 7675-23951-   1,10/25/16,25A-157,4.3
 7675-23951-   1,10/25/16,25A-166,1.4
 7675-23951-   1,10/25/16,25A-179,2.8
 7675-23951-   1,10/25/16,25A-192,5.2
 7675-23951-   1,10/25/16,25A-225,7.2
 7675-23951-   1,10/25/16,25A-289,3.1
 2961A20884-   1,10/26/16,36E-001,3.6
 2961A20884-   1,10/26/16,36E-102,8
 2961A20884-   1,10/26/16,36E-289,2.6
 2961A20884-   1,10/26/16,36E-290,1.8
 2961A20884-   1,10/26/16,36E-293,2.7
 2961A20884-   1,10/26/16,36E-299,2.6
 2961A20884-   1,10/26/16,36E-300,33.6
 2961A20884-   1,10/26/16,36E-304,3.6
 2961A20884-   1,10/26/16,36E-305,0.9
 2961A20884-   1,10/26/16,36E-318,0.9
 2961A20884-   1,10/26/16,36E-319,2.6
 2961A20884-   1,10/26/16,36Y-999,0.8
 2961A20884-   1,10/26/16,P03-001,12.6
 2961J22355-   1,10/26/16,36E-001,29.1
 2961J22355-   1,10/26/16,36E-137,5.4
 2961J22355-   1,10/26/16,36E-299,5.2
 2961J22355-   1,10/26/16,36E-M49,24.1
 2961J22355-   1,10/26/16,36Y-999,0.8
 2961J22355-   1,10/26/16,P03-001,12.6
 2968A23848-   1,10/26/16,36E-001,10.2
 2968A23848-   1,10/26/16,36E-111,3.5
 2968A23848-   1,10/26/16,36E-193,25.6
 2968A23848-   1,10/26/16,36E-384,7.3
 2968A23848-   1,10/26/16,36E-493,9.5
 2968A23848-   1,10/26/16,36E-602,3.5
 2968A23848-   1,10/26/16,36E-G17,3.5
 2968A23848-   1,10/26/16,36Y-999,0.8
 2968A23848-   1,10/26/16,P03-001,12.6
 3642-24263-   1,10/26/16,36E-237,3
 3642-24263-   1,10/26/16,36E-289,2.7
 3642-24263-   1,10/26/16,36E-293,2.9
 3642-24263-   1,10/26/16,36E-299,2.1
 3642-24263-   1,10/26/16,36E-303,25.4
 3642-24263-   1,10/26/16,36E-320,2.9
 3642-24263-   1,10/26/16,36E-480,11.8
 3642-24263-   1,10/26/16,36Y-999,0.6
 3642-24263-   1,10/26/16,P03-001,11.7
 3642-24401-   1,10/26/16,36E-001,3.1
 3642-24401-   1,10/26/16,36E-102,25.4
 3642-24401-   1,10/26/16,36E-575,5.4
 3642-24401-   1,10/26/16,36E-620,5.4
 3642-24401-   1,10/26/16,36E-883,6.1
 3642-24401-   1,10/26/16,36E-J06,5.4
 3642-24401-   1,10/26/16,36Y-999,0.6
 3642-24401-   1,10/26/16,P03-001,11.7
 3848G23869-   1,10/26/16,36E-432,4.4
 3848G23869-   1,10/26/16,36E-A66,23.2
 3848G23869-   1,10/26/16,36E-H44,0.6
 3848G23869-   1,10/26/16,36E-M16,7.4
 3848G23869-   1,10/26/16,36E-M18,21.3
 3848G23869-   1,10/26/16,36E-N93,8.7
 3848G23869-   1,10/26/16,36Y-999,1
 3848G23869-   1,10/26/16,P03-001,15.1
 7152-19838-   1,10/26/16,36E-001,30.8
 7152-19838-   1,10/26/16,36E-102,30.8
 7152-19838-   1,10/26/16,36Y-999,0.8
 7152-19838-   1,10/26/16,P03-001,12.2
 7152-20128-   1,10/26/16,36E-111,1.8
 7152-20128-   1,10/26/16,36E-140,3.7
 7152-20128-   1,10/26/16,36E-150,2.7
 7152-20128-   1,10/26/16,36E-305,3.5
 7152-20128-   1,10/26/16,36E-345,1.8
 7152-20128-   1,10/26/16,36E-524,15.7
 7152-20128-   1,10/26/16,36E-B91,28.9
 7152-20128-   1,10/26/16,36E-P51,3.5
 7152-20128-   1,10/26/16,36Y-999,0.8
 7152-20128-   1,10/26/16,P03-001,12.2
 7152-20630-   1,10/26/16,36E-524,13.8
 7152-20630-   1,10/26/16,36E-A66,17
 7152-20630-   1,10/26/16,36E-M48,30.8
 7152-20630-   1,10/26/16,36Y-999,0.8
 7152-20630-   1,10/26/16,P03-001,12.2
 7152-23769-   1,10/26/16,36E-136,3.5
 7152-23769-   1,10/26/16,36E-267,3.5
 7152-23769-   1,10/26/16,36E-370,1.8
 7152-23769-   1,10/26/16,36E-380,3.4
 7152-23769-   1,10/26/16,36E-396,3.5
 7152-23769-   1,10/26/16,36E-543,3.5
 7152-23769-   1,10/26/16,36E-818,1.7
 7152-23769-   1,10/26/16,36E-820,3.5
 7152-23769-   1,10/26/16,36E-886,3.7
 7152-23769-   1,10/26/16,36E-M38,1.8
 7152-23769-   1,10/26/16,36E-P57,15.9
 7152-23769-   1,10/26/16,36Y-999,0.8
 7152-23769-   1,10/26/16,P03-001,12.2
 7152-23833-   1,10/26/16,36E-144,14.7
 7152-23833-   1,10/26/16,36E-193,9.3
 7152-23833-   1,10/26/16,36E-202,3.9
 7152-23833-   1,10/26/16,36E-818,8.7
 7152-23833-   1,10/26/16,36E-B91,7.1
 7152-23833-   1,10/26/16,36E-P57,17.6
 7152-23833-   1,10/26/16,36Y-999,0.8
 7152-23833-   1,10/26/16,P03-001,12.2
 7652-24078-   1,10/26/16,72B-002,6.9
 7652-24078-   1,10/26/16,72B-J63,12.2
 7652-24078-   1,10/26/16,72B-M29,39.5
 7652-24078-   1,10/26/16,P4S-011,0.01
 7724A22538- V71,10/26/16,R27-V71,87.9
   92A10493-DGRG,10/27/16,48E-006,75.1
  294A24373-   1,10/27/16,26E-102,22.7
  294A24373-   1,10/27/16,26E-241,20.6
  294A24373-   1,10/27/16,26E-424,20.6
  294A24373-   1,10/27/16,26E-A06,22.5
  294A24374-   1,10/27/16,26E-102,18.6
  294A24374-   1,10/27/16,26E-G60,18.6
  294A24374-   1,10/27/16,26E-U97,22.6
  294A24374-   1,10/27/16,26E-U99,26.6
  542A22049-   3,10/27/16,80A-004,10.8
